Date;Price;Open;Max;Min;Up/down
05.10.2015;10968.63;10733.77;10986.48;10733.77;2.63%
06.10.2015;11097.17;10977.21;11097.17;10952.15;1.17%
07.10.2015;11171.18;11120.25;11171.18;11000.49;0.67%
08.10.2015;11248.4;11138.94;11267.51;11035.36;0.69%
09.10.2015;11536.13;11294.7;11582.25;11287.69;2.56%
12.10.2015;11410.46;11535.57;11614.24;11324.02;-1.09%
13.10.2015;11464.36;11372.09;11464.36;11300.8;0.47%
14.10.2015;11479.98;11421.67;11548.72;11347.98;0.14%
15.10.2015;11551.77;11514.21;11659.89;11509.96;0.63%
16.10.2015;11430.2;11600.83;11655.53;11418.06;-1.05%
19.10.2015;11420.44;11422.94;11473.34;11321.3;-0.09%
20.10.2015;11456.98;11421.89;11458.45;11317.71;0.32%
21.10.2015;11357.32;11441.53;11458.63;11300.66;-0.87%
22.10.2015;11369.68;11351.03;11422.13;11306.13;0.11%
23.10.2015;11455.68;11404.92;11528.27;11361.31;0.76%
26.10.2015;11344.92;11469.19;11492.64;11244.2;-0.97%
27.10.2015;11429.41;11326.81;11429.41;11196.2;0.74%
28.10.2015;11427.13;11415.53;11430.65;11299.01;-0.02%
29.10.2015;11284.4;11422.73;11422.73;11272.82;-1.25%
30.10.2015;11294.06;11287.84;11388.6;11216.71;0.09%
02.11.2015;11473.14;11282.04;11483.43;11218.99;1.59%
03.11.2015;11688.36;11476.31;11705.76;11456.91;1.88%
05.11.2015;11709.94;11717.7;11831.97;11676.04;0.18%
06.11.2015;11621.42;11721.57;11791.09;11565.66;-0.76%
09.11.2015;11602.96;11639.06;11681.79;11538.65;-0.16%
10.11.2015;11580.8;11579.6;11627.21;11485.73;-0.19%
11.11.2015;11543.75;11577.87;11655.34;11493.87;-0.32%
12.11.2015;11547.25;11525.72;11618.09;11488.79;0.03%
13.11.2015;11479.01;11520.75;11585.84;11447.2;-0.59%
16.11.2015;11557.59;11483.13;11633.29;11465.05;0.68%
17.11.2015;11885.24;11597.76;11921.64;11597.76;2.83%
18.11.2015;12053.44;11898.31;12114.01;11862.48;1.42%
19.11.2015;12062.29;12130.83;12274.43;12008.97;0.07%
20.11.2015;12175.15;12034.94;12205.8;11961.7;0.94%
23.11.2015;12460.04;12155.28;12462.96;12062.37;2.34%
24.11.2015;12050.82;12449.92;12498.13;11980.24;-3.28%
25.11.2015;12206.32;12070.8;12229.85;12035.75;1.29%
26.11.2015;12159.72;12228.27;12319.87;12075.51;-0.38%
27.11.2015;11924.62;12143.76;12143.76;11897.82;-1.93%
30.11.2015;11732.73;11902.86;12004.37;11732.73;-1.61%
01.12.2015;11750.66;11798.63;11836.15;11679.59;0.15%
02.12.2015;11726.84;11767.48;11898.89;11662.48;-0.20%
03.12.2015;11849.8;11699.28;11889.69;11686.08;1.05%
04.12.2015;11620.32;11859.5;11934.18;11534.15;-1.94%
07.12.2015;11512.7;11629.25;11710.55;11480.43;-0.93%
08.12.2015;11365.27;11496.77;11523.82;11328.35;-1.28%
09.12.2015;11471.62;11389.75;11524.06;11377.04;0.94%
10.12.2015;11471.76;11457.18;11573.11;11401.95;0.00%
11.12.2015;11376.99;11453.98;11464.85;11321.7;-0.83%
14.12.2015;11300.63;11328.25;11388.14;11226.1;-0.67%
15.12.2015;11526.77;11337.55;11580.39;11336.42;2.00%
16.12.2015;11607.33;11540.6;11648.63;11530.77;0.70%
17.12.2015;11789.3;11626.13;11830.18;11606.84;1.57%
18.12.2015;11352.96;11757.55;11757.55;11352.96;-3.70%
21.12.2015;11328.54;11361.94;11480.59;11288.26;-0.22%
22.12.2015;11390.78;11354.7;11420.84;11318.46;0.55%
23.12.2015;11561.43;11362.29;11561.43;11362.29;1.50%
24.12.2015;11519.74;11597.31;11628.62;11492.16;-0.36%
25.12.2015;11460.51;11527.19;11543.01;11419.74;-0.51%
28.12.2015;11436.28;11458.94;11472.46;11380.88;-0.21%
29.12.2015;11658.73;11418.52;11660.17;11400.9;1.95%
30.12.2015;11637.91;11657.27;11709.67;11572.33;-0.18%
04.01.2016;11449.34;11642.2;11646.62;11424.96;-1.62%
05.01.2016;11572.7;11445.3;11578.6;11429.77;1.08%
06.01.2016;11524;11570.74;11602;11461.49;-0.42%
11.01.2016;11067.9;11295.37;11295.37;11059.6;-3.96%
12.01.2016;11131.43;11007.25;11238.97;10910.12;0.57%
13.01.2016;11089.72;11173.14;11260.01;11071.49;-0.37%
14.01.2016;11069.65;11046.91;11096.43;10914.56;-0.18%
15.01.2016;10588.08;11037.73;11111.98;10514.58;-4.35%
18.01.2016;10685.95;10536.45;10755.01;10419.76;0.92%
19.01.2016;10849.47;10772.97;11053.08;10772.97;1.53%
20.01.2016;10752.65;10739.9;10768.69;10557.61;-0.89%
21.01.2016;11074.11;10779.5;11125.82;10779.5;2.99%
22.01.2016;11369.15;11222.74;11449.2;11117.05;2.66%
25.01.2016;11368.1;11429.45;11429.45;11241.47;-0.01%
26.01.2016;11276.47;11257.05;11383.89;11216.48;-0.81%
27.01.2016;11569.19;11306.65;11569.19;11299.46;2.60%
28.01.2016;11770.39;11558.63;11770.39;11509.61;1.74%
29.01.2016;11874.94;11798.96;11886.63;11679.81;0.89%
01.02.2016;11762.08;11857.62;11858.54;11671.22;-0.95%
02.02.2016;11644.88;11707.32;11849.19;11588.38;-1.00%
03.02.2016;11541.63;11584.1;11688.61;11541.63;-0.89%
04.02.2016;11854.41;11759.07;11890.34;11731.05;2.71%
05.02.2016;11801.67;11815.51;11914.91;11736.8;-0.44%
08.02.2016;11540.37;11793.88;11826.18;11493.04;-2.21%
09.02.2016;11383;11487.3;11600.05;11327.47;-1.36%
10.02.2016;11435.65;11336.55;11509.5;11287.35;0.46%
11.02.2016;11303.7;11407.43;11407.43;11139.41;-1.15%
12.02.2016;11407.53;11360.11;11455.63;11336.55;0.92%
15.02.2016;11504.98;11510.55;11558.05;11409.52;0.85%
16.02.2016;11604.72;11558.81;11645.41;11529.31;0.87%
17.02.2016;11726.85;11599.61;11774.12;11575.84;1.05%
18.02.2016;11985.36;11763.88;11985.54;11763.09;2.20%
19.02.2016;11883.72;11906.65;11906.65;11779.43;-0.85%
20.02.2016;11853.63;11889.21;11920.63;11831.71;-0.25%
22.02.2016;12091.38;11881.24;12113.05;11871.91;2.01%
24.02.2016;11910.29;11985;12023.67;11822.38;-1.50%
25.02.2016;11953.8;11948.62;12067.86;11764.87;0.37%
26.02.2016;12042.04;12045.74;12151.32;12006.22;0.74%
29.02.2016;12201.68;12002.96;12212.9;11908.38;1.33%
01.03.2016;12220.54;12210.44;12287.04;12180.96;0.15%
02.03.2016;12135.21;12288.79;12304.87;12085.88;-0.70%
03.03.2016;12320.71;12159.69;12355.02;12156.73;1.53%
04.03.2016;12465.37;12352.75;12465.37;12285.77;1.17%
07.03.2016;12680.63;12504.81;12680.63;12497.36;1.73%
09.03.2016;12486.13;12600.38;12663.39;12430.16;-1.53%
10.03.2016;12495.42;12509.57;12579.99;12426.62;0.07%
11.03.2016;12432.21;12509.84;12522.16;12376.78;-0.51%
14.03.2016;12338.27;12435.8;12457.25;12287.35;-0.76%
15.03.2016;12267.16;12385.76;12429.99;12240.07;-0.58%
16.03.2016;12376.03;12289.28;12376.03;12241.34;0.89%
17.03.2016;12522.37;12417.86;12580.18;12403.74;1.18%
18.03.2016;12703.46;12537.65;12767.61;12482.02;1.45%
21.03.2016;12636.39;12641.83;12645.05;12504.1;-0.53%
22.03.2016;12623.29;12645.81;12717.43;12514.27;-0.10%
23.03.2016;12435;12597.86;12633.17;12358.2;-1.49%
24.03.2016;12330.66;12382.33;12400.17;12264.79;-0.84%
25.03.2016;12326.4;12352.65;12425.52;12321.35;-0.03%
28.03.2016;12203.48;12369.53;12419.12;12169.38;-1.00%
29.03.2016;12181.27;12200.89;12212.73;12040.29;-0.18%
30.03.2016;12338.14;12240.95;12396.77;12192.11;1.29%
31.03.2016;12372.7;12317.23;12406.08;12218.99;0.28%
01.04.2016;12270.93;12295.28;12303.49;12107.59;-0.82%
04.04.2016;12336.57;12251.81;12403.94;12240.42;0.53%
05.04.2016;12268.75;12285.17;12309.73;12202.95;-0.55%
06.04.2016;12286.6;12315.73;12349.85;12224.2;0.15%
07.04.2016;12274.82;12332.08;12376.56;12202.68;-0.10%
08.04.2016;12422.25;12289.42;12437.99;12268.49;1.20%
11.04.2016;12624.34;12411.91;12633.78;12384.98;1.63%
12.04.2016;12574.42;12628.71;12651.93;12494.25;-0.40%
13.04.2016;12813.25;12607.13;12897.58;12607.13;1.90%
14.04.2016;12684.91;12795.11;12928.3;12591.91;-1.00%
15.04.2016;12630.61;12677.53;12704.54;12562.05;-0.43%
18.04.2016;12508.91;12494.71;12547.21;12328.22;-0.96%
19.04.2016;12778.46;12528.92;12778.46;12508.58;2.15%
20.04.2016;12985.7;12732.21;12997.54;12720.68;1.62%
21.04.2016;12909.4;13072.64;13107.94;12779.49;-0.59%
22.04.2016;13026.71;12925.79;13026.71;12812.46;0.91%
25.04.2016;12946.63;12994.03;13001.35;12863.7;-0.61%
26.04.2016;12882.63;12935.8;12951.7;12767.64;-0.49%
27.04.2016;12802.08;12919.23;12948.1;12702.95;-0.63%
28.04.2016;13046.95;12809.82;13046.95;12727.84;1.91%
29.04.2016;12927.61;13051.57;13086.74;12842.79;-0.91%
04.05.2016;12728.01;12783.26;12957.75;12548.01;-1.54%
05.05.2016;12587.78;12716.72;12716.72;12564.19;-1.10%
06.05.2016;12547.86;12577.23;12590.35;12464.51;-0.32%
10.05.2016;12424.95;12505.49;12607.67;12355.47;-0.98%
11.05.2016;12595.16;12461.42;12648.34;12426.3;1.37%
12.05.2016;12540.1;12620.27;12690.47;12529.43;-0.44%
13.05.2016;12582.25;12538.38;12582.25;12395.26;0.34%
16.05.2016;12627.93;12620.37;12804.33;12594.04;0.36%
17.05.2016;12571.44;12611.17;12623.75;12338.24;-0.45%
18.05.2016;12617.91;12555.5;12649.72;12494.82;0.37%
19.05.2016;12437.76;12547.72;12595.95;12437.76;-1.43%
20.05.2016;12429.49;12511.92;12524.38;12362.25;-0.07%
23.05.2016;12249.46;12413.76;12413.76;12202.61;-1.45%
24.05.2016;12362.72;12254.48;12387.75;12254.48;0.92%
25.05.2016;12463.09;12404.95;12551.37;12404.95;0.81%
26.05.2016;12586.64;12516.72;12712.55;12440.92;0.99%
27.05.2016;12671.44;12576.2;12697.17;12549.39;0.67%
30.05.2016;12727.56;12693.8;12749.21;12607.19;0.44%
31.05.2016;12451.26;12737.83;12758.41;12451.26;-2.17%
01.06.2016;12409.69;12455;12504.7;12373.96;-0.33%
02.06.2016;12384.14;12425.53;12446.75;12282.65;-0.21%
03.06.2016;12345.11;12427.98;12544.65;12284.43;-0.32%
06.06.2016;12551.79;12389.43;12593.78;12389.43;1.67%
07.06.2016;12809.89;12568.42;12834.66;12545.99;2.06%
08.06.2016;12808.69;12827.73;12879.38;12710.7;-0.01%
09.06.2016;12694.83;12811.62;12815.23;12636.79;-0.89%
10.06.2016;12468.66;12639.76;12665.43;12468.66;-1.78%
14.06.2016;12349.55;12433.71;12471.86;12270.7;-0.96%
15.06.2016;12368.28;12335.76;12438.85;12306.78;0.15%
16.06.2016;12220.12;12327.32;12331.87;12099.08;-1.20%
17.06.2016;12272.65;12268.96;12413.31;12236.04;0.43%
20.06.2016;12448.74;12363.18;12481.09;12363.18;1.43%
21.06.2016;12467.75;12448.16;12510.7;12325.13;0.15%
22.06.2016;12416.38;12498.32;12527.93;12379.07;-0.41%
23.06.2016;12571.07;12397.75;12571.07;12313.46;1.25%
24.06.2016;12332.33;12177.3;12334.46;12072.71;-1.90%
27.06.2016;12032.41;12325.05;12349.55;12032.41;-2.43%
28.06.2016;12140.46;12096.36;12184.63;12055.3;0.90%
29.06.2016;12348.73;12178.54;12348.73;12170.82;1.72%
30.06.2016;12360.15;12338.32;12407.24;12277.3;0.09%
01.07.2016;12394.67;12361.13;12423.96;12283.08;0.28%
04.07.2016;12464.49;12415.57;12510.16;12389.49;0.56%
05.07.2016;12377.42;12440.39;12440.39;12317.91;-0.70%
06.07.2016;12248.18;12349.35;12379.1;12192.72;-1.04%
07.07.2016;12285.42;12308.93;12420.58;12261.33;0.30%
08.07.2016;12389.62;12230.51;12402.23;12140.86;0.85%
11.07.2016;12514.29;12363.18;12521.87;12323.73;1.01%
12.07.2016;12695.35;12517.35;12728.5;12499.41;1.45%
13.07.2016;12677.35;12689.56;12751.07;12627.26;-0.14%
14.07.2016;12735.67;12694.21;12749.72;12578.3;0.46%
15.07.2016;12720.85;12653.06;12736.58;12632.34;-0.12%
18.07.2016;12683.26;12700.44;12777.15;12571.77;-0.30%
19.07.2016;12522.37;12564.54;12622.29;12428.98;-1.27%
20.07.2016;12508.76;12518.72;12556.76;12378.42;-0.11%
21.07.2016;12603.24;12544.61;12627.57;12488.81;0.76%
22.07.2016;12585.8;12576.77;12642.79;12563;-0.14%
25.07.2016;12615.13;12650.76;12703.56;12547.14;0.23%
26.07.2016;12640.13;12619.5;12651.24;12498.26;0.20%
27.07.2016;12644.07;12642.76;12662.99;12565.12;0.03%
28.07.2016;12725.63;12637.26;12763.06;12580.65;0.65%
29.07.2016;12649.98;12715.37;12727.18;12617.98;-0.59%
01.08.2016;12666.21;12692.66;12787.04;12622.85;0.13%
02.08.2016;12418.33;12657.59;12659.14;12389.65;-1.96%
03.08.2016;12462.95;12421.33;12491.48;12345.92;0.36%
04.08.2016;12656.84;12506.47;12656.84;12506.47;1.56%
05.08.2016;12654.18;12666.79;12711.54;12554.68;-0.02%
08.08.2016;12754.62;12681.46;12754.62;12675.7;0.79%
09.08.2016;12734.99;12732.41;12804.84;12691.31;-0.15%
10.08.2016;12638.24;12734.61;12752.34;12618.29;-0.76%
11.08.2016;12691.36;12627.22;12691.36;12566.72;0.42%
12.08.2016;12798.44;12712.48;12808.73;12688.87;0.84%
15.08.2016;12872.49;12818.51;12914.73;12779.88;0.58%
16.08.2016;12868.02;12874;12996.39;12799.68;-0.03%
17.08.2016;12842.63;12851.41;12866.27;12763.96;-0.20%
18.08.2016;12843.14;12857.21;12893.31;12775.92;0.00%
19.08.2016;12766.43;12861.49;12871.44;12766.43;-0.60%
22.08.2016;12901.81;12742.8;12901.81;12689.47;1.06%
23.08.2016;12967.82;12876.79;12990.92;12859.21;0.51%
24.08.2016;12911.65;12953.78;12965.37;12849.31;-0.43%
25.08.2016;12921.71;12906.99;12934.45;12804.55;0.08%
26.08.2016;12980.87;12914.33;13008.63;12856.57;0.46%
29.08.2016;12931.87;12923.53;12931.87;12818.5;-0.38%
30.08.2016;12916.03;12937.39;13012.2;12903.58;-0.12%
31.08.2016;12810.85;12912.8;12928.94;12774.14;-0.81%
01.09.2016;12846.28;12845.76;12887.06;12794.68;0.28%
02.09.2016;13040.44;12853.24;13056.04;12847.19;1.51%
05.09.2016;13133.14;13076.67;13154.47;13051.14;0.71%
06.09.2016;13295.15;13155.57;13302.39;13130.9;1.23%
07.09.2016;13400.62;13314.7;13440.36;13312.89;0.79%
08.09.2016;13390.81;13438.4;13464.93;13321.94;-0.07%
09.09.2016;13236.99;13347.09;13350.82;13236.99;-1.15%
12.09.2016;13199.12;13152.43;13212.02;13088.36;-0.29%
13.09.2016;13101.72;13203.44;13242.08;13075.92;-0.74%
14.09.2016;13108.96;13095.42;13150.72;13035.29;0.06%
15.09.2016;13047.41;13099.69;13102.34;12948.72;-0.47%
16.09.2016;12955.26;13058.93;13099.42;12838.07;-0.71%
19.09.2016;12985.54;12973.54;13038.21;12944.97;0.23%
20.09.2016;13014.49;12967.54;13014.49;12854.22;0.22%
21.09.2016;13045.42;13034.64;13096.69;12982.96;0.24%
22.09.2016;13233.94;13113.88;13233.94;13060.59;1.45%
23.09.2016;13152.63;13209.54;13209.54;13031.93;-0.61%
26.09.2016;13054.57;13090.05;13122;13023.76;-0.75%
27.09.2016;12900.06;13068;13068;12900.06;-1.18%
28.09.2016;12929.93;12913.97;13025.46;12904.01;0.23%
29.09.2016;13052.99;13049.51;13125.18;13042.73;0.95%
30.09.2016;12924.39;13003.55;13004.58;12908.3;-0.99%
03.10.2016;12975.56;12943.16;13036.35;12903.58;0.40%
04.10.2016;12972.58;12981.25;13003.37;12901.58;-0.02%
05.10.2016;12912.45;12973.35;12973.35;12812.21;-0.46%
06.10.2016;12981.93;12909.11;12981.93;12858.53;0.54%
07.10.2016;12961.16;12989.5;13056.94;12921.8;-0.16%
10.10.2016;13121.21;12969.58;13128.65;12937.74;1.23%
11.10.2016;13127.14;13116.54;13165.33;13085.21;0.05%
12.10.2016;13080.26;13112.48;13160.13;13026.01;-0.36%
13.10.2016;12966.13;13055.76;13057.87;12917.72;-0.87%
14.10.2016;12901.07;12974.11;12994.23;12873.05;-0.50%
17.10.2016;12821.09;12888.19;12896.11;12806.79;-0.62%
18.10.2016;12897.88;12830.22;12935.8;12830.22;0.60%
19.10.2016;12890.15;12917.94;12925.75;12841.16;-0.06%
20.10.2016;12818.99;12889.34;12893.68;12810.78;-0.55%
21.10.2016;12840.39;12825.17;12858.82;12750.63;0.17%
24.10.2016;12868.84;12864.65;12921.52;12837.8;0.22%
25.10.2016;12970.98;12891.38;13036.5;12861.4;0.79%
26.10.2016;12955.91;12957.55;12983.61;12893.58;-0.12%
27.10.2016;12968.62;12957.81;13021.32;12924.38;0.10%
28.10.2016;12969.82;12967.89;12973.28;12923.71;0.01%
31.10.2016;13012;12988.42;13035.43;12924.36;0.33%
01.11.2016;13052.03;13027.53;13101.33;13026.93;0.31%
02.11.2016;12855.89;12995.77;13005.88;12837.74;-1.50%
03.11.2016;12825.49;12872.77;12884.13;12777.57;-0.24%
07.11.2016;12754.41;12838.74;12879.78;12754.41;-0.55%
08.11.2016;12874.51;12806.49;12904.66;12806.49;0.94%
09.11.2016;13172.62;12686.27;13174.16;12674.11;2.32%
10.11.2016;13396.78;13207.38;13629.53;13198.41;1.70%
11.11.2016;13304.32;13405.93;13471.74;13304.32;-0.69%
14.11.2016;13234.35;13328.64;13412.8;13193.64;-0.53%
15.11.2016;13208.58;13256.67;13306.46;13145.53;-0.19%
16.11.2016;13283.72;13265.85;13437.93;13240.95;0.57%
17.11.2016;13382.45;13290.49;13403.37;13284.43;0.74%
18.11.2016;13349.76;13376.81;13416.9;13336.5;-0.24%
21.11.2016;13509.87;13391.29;13514.48;13391.29;1.20%
22.11.2016;13552.73;13541.73;13619.7;13497.57;0.32%
23.11.2016;13680.19;13570.5;13680.19;13561.93;0.94%
24.11.2016;13802.43;13687.02;13838.36;13686.51;0.89%
25.11.2016;13753.6;13789.26;13828.3;13689.99;-0.35%
28.11.2016;13713.73;13752.8;13795.72;13656.29;-0.29%
29.11.2016;13647.14;13694;13730.89;13617.08;-0.49%
30.11.2016;13791.86;13652.73;13864.59;13634.63;1.06%
01.12.2016;13922.61;13832.6;13968.07;13832.25;0.95%
02.12.2016;13979.21;13916.84;14048.65;13873;0.41%
05.12.2016;14186.55;13963.46;14229.7;13963.46;1.48%
06.12.2016;14131.13;14189.82;14316.57;14119.18;-0.39%
07.12.2016;14171.25;14142.51;14207.29;14093.74;0.28%
08.12.2016;14500.61;14227.91;14500.61;14224.03;2.32%
09.12.2016;14531.14;14532;14602.52;14447.45;0.21%
12.12.2016;14682.94;14609.68;14769.74;14555.39;1.04%
13.12.2016;14819.18;14673.64;14819.18;14600.05;0.93%
14.12.2016;14679.26;14828.03;14895.69;14584.06;-0.94%
15.12.2016;14742.26;14587.95;14765.65;14486.5;0.43%
16.12.2016;14724.53;14759.86;14847.33;14688.62;-0.12%
19.12.2016;14620.63;14746.04;14753.45;14620.63;-0.71%
20.12.2016;14697.34;14619.19;14749.5;14563.13;0.52%
21.12.2016;14607.45;14704.47;14777.42;14598.73;-0.61%
22.12.2016;14333.71;14542.01;14542.01;14313.72;-1.87%
23.12.2016;14315.94;14326.91;14440.64;14221.81;-0.12%
26.12.2016;14347.17;14311.89;14408.1;14307.1;0.22%
27.12.2016;14430.39;14314.61;14439.87;14314.61;0.58%
28.12.2016;14386.89;14443.8;14519.3;14386.89;-0.30%
29.12.2016;14547.48;14379.75;14576.4;14290.89;1.12%
30.12.2016;14736.86;14544.94;14736.86;14543.47;1.30%
03.01.2017;15116.29;14722.38;15174.57;14722.38;2.57%
04.01.2017;14942.36;15110.67;15110.67;14853.65;-1.15%
05.01.2017;14612.36;14954.22;14988.38;14565.73;-2.21%
06.01.2017;14559.4;14622.05;14686.83;14437.81;-0.36%
09.01.2017;14541.17;14585.58;14658.19;14468.93;-0.13%
10.01.2017;14719.6;14527.51;14725.66;14496.83;1.23%
11.01.2017;14568.84;14689.3;14731.54;14511.76;-1.02%
12.01.2017;14505.53;14608.94;14639.49;14462.03;-0.43%
13.01.2017;14386.66;14522.78;14543.61;14232.45;-0.82%
16.01.2017;14333.22;14390.71;14426.11;14279.43;-0.37%
17.01.2017;14260.86;14337.69;14378.84;14185.77;-0.50%
18.01.2017;14168.02;14274.72;14339.54;14163.05;-0.65%
19.01.2017;14105.93;14178.44;14221.75;14029.17;-0.44%
20.01.2017;14089.6;14107.59;14132.45;13994.55;-0.12%
23.01.2017;13989.14;14089.53;14089.53;13913.05;-0.71%
24.01.2017;14185.48;13997.77;14185.48;13997.77;1.40%
25.01.2017;14187.69;14190.44;14214.33;14091.22;0.02%
26.01.2017;14567.87;14209.06;14584.56;14209.06;2.68%
27.01.2017;14832.75;14549.43;14832.75;14493.65;1.82%
30.01.2017;14587.17;14814.67;14814.67;14566.95;-1.66%
31.01.2017;14443.65;14582.27;14620.54;14438.24;-0.98%
01.02.2017;14539.33;14451.66;14539.33;14404.31;0.66%
02.02.2017;14433.8;14539.12;14564.46;14382.38;-0.73%
03.02.2017;14497.76;14447.78;14517.28;14406.7;0.44%
06.02.2017;14403.72;14513.72;14523.11;14338.91;-0.65%
07.02.2017;14458.96;14405.34;14461.71;14337.6;0.38%
08.02.2017;14238.88;14432.87;14444.05;14175.98;-1.52%
09.02.2017;14116.45;14258.82;14282.7;14040;-0.86%
10.02.2017;14037.62;14138.14;14178.54;13995.85;-0.56%
13.02.2017;14037.2;14058.08;14129.98;13953.17;0.00%
14.02.2017;13908.25;14041.96;14041.96;13851.89;-0.92%
15.02.2017;13882.71;13894.7;14015.18;13698.16;-0.18%
16.02.2017;13963.59;13894.68;13963.59;13810.28;0.58%
17.02.2017;13809.5;13964.34;13964.34;13788.2;-1.10%
20.02.2017;13754.99;13841.41;13872.62;13703.93;-0.39%
21.02.2017;13830.96;13753.83;13887.68;13710.21;0.55%
22.02.2017;13682.46;13839.38;13852.4;13597.39;-1.07%
24.02.2017;13610.61;13687.15;13687.15;13525.15;-0.53%
27.02.2017;13390.06;13628.99;13640.1;13374.65;-1.62%
28.02.2017;13222.07;13399.29;13399.29;13167.31;-1.25%
01.03.2017;13375.51;13214.18;13403.39;13182.69;1.16%
02.03.2017;13321.75;13395.73;13491.3;13292.73;-0.40%
03.03.2017;13375.57;13304.62;13375.57;13216.15;0.40%
06.03.2017;13318.44;13372.17;13468.65;13301.04;-0.43%
07.03.2017;13186.69;13317.93;13328.19;13066.87;-0.99%
09.03.2017;12855.85;13084.82;13158.14;12837.79;-2.51%
10.03.2017;12858.98;12882.2;12958.85;12810.67;0.02%
13.03.2017;13023.33;12850.63;13036.36;12825.15;1.28%
14.03.2017;13016.08;13031.21;13143.6;12950.11;-0.06%
15.03.2017;12957.17;13030.52;13131.18;12934.12;-0.45%
16.03.2017;13093.18;13017.89;13142.48;12988.83;1.05%
17.03.2017;13247.03;13101.73;13307.04;13083.99;1.18%
20.03.2017;13281.49;13259.25;13343.67;13153.22;0.26%
21.03.2017;13335.21;13299.97;13458.44;13267.51;0.40%
22.03.2017;13430.48;13301.92;13430.48;13230.94;0.71%
23.03.2017;13359.27;13455.56;13503.94;13279.27;-0.53%
24.03.2017;13269.06;13335.49;13370.25;13246;-0.68%
27.03.2017;13098.4;13227.64;13227.64;12992.45;-1.29%
28.03.2017;13230.32;13123.96;13230.32;13087.25;1.01%
29.03.2017;13160.05;13229.72;13262.12;13082.48;-0.53%
30.03.2017;13133.87;13168.01;13175.91;13066.38;-0.20%
31.03.2017;12953.76;13128.71;13137.75;12933.7;-1.37%
03.04.2017;13034.62;12973.83;13079.16;12940.21;0.62%
04.04.2017;13162.65;13028.91;13177.94;13013.21;0.98%
05.04.2017;13373.54;13185.16;13375.03;13177.05;1.60%
06.04.2017;13353.38;13341.27;13379.47;13279.31;-0.15%
07.04.2017;13119.34;13292.29;13310.51;13052.75;-1.75%
10.04.2017;12808.47;13100.33;13102.8;12768.48;-2.37%
11.04.2017;12831.24;12795.59;12948.45;12777.3;0.18%
12.04.2017;12628.69;12891.65;12894.98;12588.93;-1.58%
13.04.2017;12605.27;12671.11;12671.75;12422.96;-0.19%
14.04.2017;12407.7;12598.26;12598.26;12386.54;-1.57%
17.04.2017;12571.18;12414.36;12587.63;12313.85;1.32%
18.04.2017;12440.99;12583.03;12620.77;12399.11;-1.04%
19.04.2017;12421.82;12438.44;12535.12;12391.26;-0.15%
20.04.2017;12542.11;12394.83;12542.11;12331.73;0.97%
21.04.2017;12627.32;12546.85;12694.16;12541.37;0.68%
24.04.2017;12860.19;12695.8;12869.6;12695.8;1.84%
25.04.2017;12982.77;12886.2;13010.72;12786.54;0.95%
26.04.2017;13171.18;12998.31;13204.57;12953.6;1.45%
27.04.2017;13047.43;13153.64;13153.64;13016.33;-0.94%
28.04.2017;13074.91;13118.72;13175.34;13028.86;0.21%
02.05.2017;13132.77;13111.91;13258.12;13092.52;0.44%
03.05.2017;12946.36;13125.41;13148.97;12923.31;-1.42%
04.05.2017;12974.66;12949.02;13088.19;12920.76;0.22%
05.05.2017;12993.12;12907.75;12994.83;12868.83;0.14%
10.05.2017;13165.26;13057.61;13165.26;13003.37;1.32%
11.05.2017;13000.67;13167.7;13168.02;12920.21;-1.25%
12.05.2017;12941.85;13010.32;13011.4;12868.25;-0.45%
15.05.2017;13016.75;12951.66;13031.06;12875.62;0.58%
16.05.2017;12940.15;12991.41;13004.48;12895.53;-0.59%
17.05.2017;12946.53;12908.18;12975.56;12859.82;0.05%
18.05.2017;12759.47;12909.28;12960.39;12708.81;-1.44%
19.05.2017;12713.1;12773.76;12820.75;12665.23;-0.36%
22.05.2017;12640.38;12745.16;12745.16;12579.08;-0.57%
23.05.2017;12689.85;12638.46;12732.2;12605.34;0.39%
24.05.2017;12631.5;12684.2;12737.88;12525.4;-0.46%
25.05.2017;12600.99;12659.28;12693.89;12551.32;-0.24%
26.05.2017;12504.54;12583.72;12588.08;12478.25;-0.77%
29.05.2017;12570.18;12515.8;12600.22;12497.33;0.52%
30.05.2017;12516.36;12551.26;12564.54;12479.87;-0.43%
31.05.2017;12272.49;12526.33;12542.17;12232.77;-1.95%
01.06.2017;12051.59;12280.55;12304.84;12002.81;-1.80%
02.06.2017;12147.12;12045.84;12147.54;11921.81;0.79%
05.06.2017;12113.86;12156.26;12225.65;12066.28;-0.27%
06.06.2017;12056.12;12111.55;12147.67;12041.95;-0.48%
07.06.2017;12054.03;12061.92;12197.8;12045.44;-0.02%
08.06.2017;12108.01;12062.2;12108.01;11946.46;0.45%
09.06.2017;12171.87;12100.75;12214.22;12050.87;0.53%
13.06.2017;12028.43;12098.39;12098.39;11997.82;-1.18%
14.06.2017;11883.73;12030.55;12034.82;11855.65;-1.20%
15.06.2017;11762.24;11851.03;11851.03;11464.84;-1.02%
16.06.2017;11797.31;11771.87;11871.29;11720.87;0.30%
19.06.2017;11988.58;11780.68;12002.27;11780.68;1.62%
20.06.2017;12038.31;11993.16;12127.73;11957.14;0.41%
21.06.2017;11975.31;12041.06;12056.55;11936.79;-0.52%
22.06.2017;12015.95;11910.28;12039.17;11859.92;0.34%
